"project","organization","location","latitude","longitude","buffer_radius_m","date_detected","field_of_view","scientific_name","common_name","species_rank","species_class","age_class","sex","number_individuals","id_by","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","camera_make","camera_model","serial_number","image_comments","tag_comments"
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:16:14","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:16:15","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:16:15","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:17:06","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:17:06","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:17:07","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:28:23","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:28:24","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:28:25","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:33:38","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:33:39","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:33:40","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:35:07","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:35:07","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:35:08","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-25 12:18:55","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",18.8,29.3,24.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-25 12:18:56","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",18.8,29.3,24.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-25 12:18:56","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",18.8,29.3,24.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-25 12:20:11","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",18.8,29.3,24.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:37:32","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:37:33","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 12:37:34","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:51:59","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:51:59","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:52:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:52:04","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:52:05","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 15:52:06","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-18 16:06:57","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-01 16:15:53","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.2,32.7,23,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-01 16:15:54","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.2,32.7,23,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-01 16:57:04","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.2,32.7,23,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-01 16:57:04","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.2,32.7,23,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-01 16:57:05","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",13.2,32.7,23,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:22:02","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:22:03","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:22:04","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:38:33","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:38:33","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:38:34","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:49:58","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:49:58","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-08-02 16:49:59","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11,30.3,20.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:15:42","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:18:18","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:18:19","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:18:19","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:08","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:09","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:10","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:12","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:12","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:19:13","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:24:18","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:24:19","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:24:19","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-17",66.015608,-129.226807,NA," 2021-06-22 12:57:25","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10051883","",""
